,Date,Product_id,Quantity,Customer_id,Price,Total
1376,18-07-2023,1,4,100871,91,364
1377,21-08-2023,9,6,100958,96,576
1378,09-07-2023,18,3,100727,39,117
1379,10-12-2023,17,1,100312,37,37
1380,23-12-2023,18,8,100469,39,312
1381,04-10-2023,19,5,100671,74,370
1382,03-08-2023,19,5,100168,74,370
1383,28-10-2023,5,4,100592,41,164
1384,21-03-2023,4,6,100141,45,270
1385,01-08-2023,2,3,100453,24,72
1386,02-12-2023,15,9,100713,13,117
1387,20-02-2023,12,5,100495,85,425
1388,08-09-2023,5,3,100299,41,123
1389,12-11-2023,5,1,100919,41,41
1390,28-07-2023,9,6,100149,96,576
1391,24-05-2023,12,2,100215,85,170
1392,17-01-2023,19,3,100224,74,222
1393,20-12-2023,8,1,100824,23,23
1394,09-07-2023,8,9,100767,23,207
1395,22-04-2023,9,8,100201,96,768
1396,16-08-2023,10,2,100753,79,158
1397,16-08-2023,3,8,100667,13,104
1398,01-05-2023,19,9,100010,74,666
1399,05-07-2023,13,1,100371,64,64
1400,20-02-2023,19,5,100744,74,370
1401,18-12-2023,7,8,100877,27,216
1402,08-07-2023,3,2,100590,13,26
1403,06-10-2023,11,4,100105,21,84
1404,27-11-2023,16,7,100695,21,147
1405,03-07-2023,6,3,100805,38,114
1406,01-02-2023,16,5,100880,21,105
1407,23-07-2023,19,8,100152,74,592
1408,22-05-2023,4,3,100386,45,135
1409,08-04-2023,20,4,100974,87,348
1410,04-03-2023,10,9,100438,79,711
1411,21-08-2023,2,7,100696,24,168
1412,16-02-2023,19,1,100862,74,74
1413,06-12-2023,13,4,100173,64,256
1414,19-04-2023,3,4,100949,13,52
1415,25-11-2023,2,9,100058,24,216
1416,24-11-2023,11,6,100099,21,126
1417,02-11-2023,12,9,100365,85,765
1418,11-01-2023,14,6,100998,14,84
1419,26-01-2023,14,6,100486,14,84
1420,20-06-2023,4,5,100184,45,225
1421,05-05-2023,8,5,100968,23,115
1422,06-03-2023,20,2,100054,87,174
1423,17-10-2023,1,8,100121,91,728
1424,16-04-2023,13,8,100528,64,512
1425,05-02-2023,2,1,100666,24,24
1426,11-10-2023,10,8,100347,79,632
1427,17-04-2023,17,5,100608,37,185
1428,28-10-2023,2,2,100445,24,48
1429,21-04-2023,11,2,100994,21,42
1430,30-04-2023,18,6,100153,39,234
1431,18-06-2023,19,9,100643,74,666
1432,17-03-2023,5,1,100740,41,41
1433,02-11-2023,11,6,100414,21,126
1434,02-01-2023,17,9,100251,37,333
1435,22-05-2023,8,8,100035,23,184
1436,16-03-2023,5,6,100122,41,246
1437,08-03-2023,2,3,100247,24,72
1438,04-10-2023,13,8,100407,64,512
1439,09-05-2023,15,9,100501,13,117
1440,31-03-2023,20,1,100310,87,87
1441,26-02-2023,19,9,100705,74,666
1442,05-12-2023,17,6,100611,37,222
1443,14-01-2023,3,6,100978,13,78
1444,09-03-2023,8,4,100177,23,92
1445,08-01-2023,14,1,100669,14,14
1446,03-07-2023,10,8,100764,79,632
1447,02-05-2023,13,2,100385,64,128
1448,29-10-2023,5,1,100795,41,41
1449,15-06-2023,5,2,100709,41,82
1450,09-01-2023,11,1,100815,21,21
1451,31-03-2023,3,1,100687,13,13
1452,16-05-2023,16,9,100675,21,189
1453,27-01-2023,19,1,100092,74,74
1454,06-03-2023,2,4,100797,24,96
1455,04-08-2023,18,6,100475,39,234
1456,27-09-2023,13,7,100886,64,448
1457,28-02-2023,9,2,100838,96,192
1458,02-02-2023,3,6,100666,13,78
1459,01-09-2023,13,7,100392,64,448
1460,18-08-2023,17,2,100282,37,74
1461,05-07-2023,14,2,100648,14,28
1462,20-09-2023,5,7,100669,41,287
1463,31-10-2023,5,1,100456,41,41
1464,25-02-2023,16,8,100377,21,168
1465,20-08-2023,18,3,100012,39,117
1466,15-09-2023,7,6,100123,27,162
1467,24-04-2023,16,9,100120,21,189
1468,11-11-2023,13,6,100085,64,384
1469,23-01-2023,19,9,100125,74,666
1470,04-12-2023,7,7,100501,27,189
1471,24-09-2023,18,9,100657,39,351
1472,04-06-2023,20,2,100685,87,174
1473,23-08-2023,17,8,100931,37,296
1474,26-11-2023,8,8,100522,23,184
1475,16-01-2023,8,2,100231,23,46
1476,01-02-2023,3,4,100024,13,52
1477,03-09-2023,9,7,100601,96,672
1478,25-07-2023,14,4,100587,14,56
1479,07-08-2023,11,4,100587,21,84
1480,18-12-2023,19,6,100492,74,444
1481,25-02-2023,3,6,100281,13,78
1482,09-09-2023,4,3,100711,45,135
1483,31-12-2023,14,9,100764,14,126
1484,16-08-2023,14,2,100097,14,28
1485,07-02-2023,12,6,100814,85,510
1486,11-02-2023,12,7,100608,85,595
1487,14-06-2023,7,9,100186,27,243
1488,08-11-2023,11,3,100394,21,63
1489,17-03-2023,12,3,100496,85,255
1490,03-02-2023,20,7,100661,87,609
1491,06-03-2023,1,4,100720,91,364
1492,21-05-2023,10,8,100445,79,632
1493,16-11-2023,6,7,100306,38,266
1494,21-11-2023,12,5,100586,85,425
1495,27-10-2023,20,7,100129,87,609
1496,08-10-2023,15,3,100102,13,39
1497,31-12-2023,20,2,100334,87,174
1498,16-06-2023,5,6,100066,41,246
1499,15-07-2023,15,2,100731,13,26
1500,02-11-2023,2,3,100931,24,72
1501,29-09-2023,8,6,100883,23,138
1502,31-05-2023,7,5,100815,27,135
1503,21-08-2023,12,8,100551,85,680
1504,16-09-2023,5,9,100190,41,369
1505,06-11-2023,3,3,100416,13,39
1506,09-08-2023,4,3,100833,45,135
1507,20-02-2023,2,3,100718,24,72
1508,26-12-2023,8,6,100021,23,138
1509,28-02-2023,20,1,100404,87,87
1510,02-12-2023,5,7,100570,41,287
1511,30-11-2023,10,1,100838,79,79
1512,10-10-2023,1,5,100550,91,455
1513,21-04-2023,11,8,100803,21,168
1514,09-08-2023,4,4,100832,45,180
1515,20-08-2023,10,5,100543,79,395
1516,27-04-2023,15,4,100501,13,52
1517,31-07-2023,16,4,100066,21,84
1518,23-06-2023,1,8,100532,91,728
1519,21-08-2023,11,2,100858,21,42
1520,24-07-2023,7,1,100599,27,27
1521,01-08-2023,18,3,100552,39,117
1522,18-02-2023,7,9,100731,27,243
1523,10-06-2023,7,4,100839,27,108
1524,07-08-2023,18,5,100810,39,195
1525,10-06-2023,17,2,100668,37,74
1526,07-12-2023,9,4,100128,96,384
1527,11-05-2023,18,2,100772,39,78
1528,11-07-2023,16,2,100772,21,42
1529,20-03-2023,20,4,100213,87,348
1530,18-12-2023,5,6,100989,41,246
1531,31-08-2023,1,7,100675,91,637
1532,04-02-2023,13,3,100920,64,192
1533,16-02-2023,19,3,100121,74,222
1534,13-02-2023,17,6,100186,37,222
1535,17-02-2023,2,3,100883,24,72
1536,10-08-2023,9,2,100614,96,192
1537,19-02-2023,6,8,100712,38,304
1538,10-07-2023,2,5,100185,24,120
1539,08-03-2023,10,1,100006,79,79
1540,12-10-2023,7,3,100569,27,81
1541,31-01-2023,20,8,100458,87,696
1542,28-10-2023,9,4,100820,96,384
1543,15-10-2023,2,7,100322,24,168
1544,15-10-2023,15,2,100126,13,26
1545,18-06-2023,1,7,100041,91,637
1546,10-12-2023,3,5,100132,13,65
1547,04-03-2023,13,5,100589,64,320
1548,30-07-2023,9,6,100212,96,576
1549,01-07-2023,12,9,100669,85,765
1550,07-12-2023,4,6,100166,45,270
1551,05-08-2023,1,8,100090,91,728
1552,27-01-2023,10,7,100576,79,553
1553,28-05-2023,13,9,100263,64,576
1554,04-11-2023,8,4,100872,23,92
1555,09-06-2023,13,2,100772,64,128
1556,30-06-2023,17,7,100036,37,259
1557,23-02-2023,4,6,100087,45,270
1558,23-10-2023,11,1,100128,21,21
1559,17-09-2023,16,9,100519,21,189
1560,19-04-2023,20,9,100306,87,783
1561,21-03-2023,18,2,100373,39,78
1562,03-12-2023,3,3,100990,13,39
1563,04-09-2023,6,5,100558,38,190
1564,25-04-2023,7,5,100176,27,135
1565,25-02-2023,17,1,100434,37,37
1566,29-06-2023,15,8,100968,13,104
1567,12-10-2023,18,8,100674,39,312
1568,08-07-2023,1,4,100001,91,364
1569,28-02-2023,2,7,100255,24,168
1570,23-05-2023,8,3,100308,23,69
1571,21-10-2023,17,6,100048,37,222
1572,26-04-2023,10,9,100969,79,711
1573,08-08-2023,11,1,100969,21,21
1574,15-10-2023,16,5,100532,21,105
1575,15-11-2023,13,4,100927,64,256
1576,11-11-2023,6,8,100802,38,304
1577,12-12-2023,1,1,100301,91,91
1578,26-11-2023,12,9,100675,85,765
1579,13-10-2023,12,6,100547,85,510
1580,14-01-2023,12,4,100456,85,340
1581,08-11-2023,10,9,100144,79,711
1582,03-12-2023,8,5,100591,23,115
1583,22-12-2023,17,5,100503,37,185
1584,17-05-2023,9,5,100712,96,480
1585,15-01-2023,2,1,100321,24,24
1586,03-04-2023,9,1,100536,96,96
1587,20-05-2023,13,8,100933,64,512
1588,26-12-2023,1,8,100361,91,728
1589,08-06-2023,18,6,100621,39,234
1590,23-06-2023,9,4,100552,96,384
1591,29-06-2023,8,2,100523,23,46
1592,04-01-2023,5,2,100215,41,82
1593,03-04-2023,11,9,100705,21,189
1594,15-03-2023,13,5,100102,64,320
1595,17-10-2023,5,4,100679,41,164
1596,03-12-2023,3,1,100840,13,13
1597,25-07-2023,13,7,100046,64,448
1598,05-02-2023,17,3,100243,37,111
1599,14-03-2023,20,6,100038,87,522
1600,21-11-2023,8,5,100193,23,115
1601,16-01-2023,14,5,100146,14,70
1602,16-02-2023,8,5,100307,23,115
1603,29-09-2023,19,1,100877,74,74
1604,21-04-2023,5,1,100853,41,41
1605,12-07-2023,14,3,100221,14,42
1606,03-08-2023,10,4,100981,79,316
1607,21-08-2023,20,5,100138,87,435
1608,24-06-2023,11,2,100617,21,42
1609,22-03-2023,15,8,100566,13,104
1610,09-07-2023,18,2,100222,39,78
1611,09-06-2023,5,9,100606,41,369
1612,16-06-2023,7,2,100368,27,54
1613,18-10-2023,5,9,100285,41,369
1614,02-11-2023,19,7,100132,74,518
1615,13-02-2023,18,8,100747,39,312
1616,27-01-2023,7,2,100638,27,54
1617,21-03-2023,5,7,100433,41,287
1618,22-03-2023,10,6,100077,79,474
1619,13-11-2023,17,4,100564,37,148
1620,26-01-2023,5,7,100262,41,287
1621,12-12-2023,14,4,100267,14,56
1622,11-02-2023,5,2,100391,41,82
1623,20-05-2023,19,7,100666,74,518
1624,15-08-2023,6,8,100926,38,304
1625,05-12-2023,11,2,100168,21,42
1626,06-08-2023,3,5,100410,13,65
1627,06-09-2023,18,1,100468,39,39
1628,07-11-2023,18,7,100086,39,273
1629,15-08-2023,4,8,100968,45,360
1630,01-08-2023,6,6,100261,38,228
1631,20-05-2023,11,5,100693,21,105
1632,21-04-2023,5,6,100436,41,246
1633,20-09-2023,1,2,100963,91,182
1634,28-02-2023,11,1,100712,21,21
1635,26-06-2023,14,7,100147,14,98
1636,09-08-2023,14,7,100549,14,98
1637,26-02-2023,10,2,100209,79,158
1638,26-05-2023,15,2,100073,13,26
1639,14-12-2023,9,1,100645,96,96
1640,14-12-2023,5,8,100751,41,328
1641,31-10-2023,7,8,100276,27,216
1642,07-09-2023,4,1,100649,45,45
1643,27-09-2023,5,8,100714,41,328
1644,08-12-2023,6,9,100662,38,342
1645,07-06-2023,1,4,100198,91,364
1646,24-01-2023,20,1,100732,87,87
1647,23-04-2023,20,1,100382,87,87
1648,22-07-2023,9,3,100578,96,288
1649,03-11-2023,20,5,100674,87,435
1650,29-01-2023,19,5,100664,74,370
1651,04-01-2023,20,9,100841,87,783
1652,15-04-2023,8,2,100524,23,46
1653,04-06-2023,20,2,100620,87,174
1654,19-04-2023,8,6,100168,23,138
1655,12-03-2023,8,9,100430,23,207
1656,11-05-2023,1,1,100842,91,91
1657,29-05-2023,12,9,100158,85,765
1658,17-06-2023,3,9,100324,13,117
1659,03-03-2023,16,9,100807,21,189
1660,04-01-2023,5,5,100445,41,205
1661,12-09-2023,17,9,100389,37,333
1662,09-08-2023,20,4,100027,87,348
1663,31-03-2023,16,2,100988,21,42
1664,08-03-2023,12,6,100619,85,510
1665,14-07-2023,6,4,100254,38,152
1666,30-09-2023,13,6,100080,64,384
1667,27-12-2023,16,3,100277,21,63
1668,28-04-2023,16,6,100128,21,126
1669,14-09-2023,5,2,100545,41,82
1670,14-10-2023,6,2,100113,38,76
1671,09-12-2023,7,9,100701,27,243
1672,01-07-2023,8,7,100562,23,161
1673,06-02-2023,2,3,100417,24,72
1674,23-07-2023,14,1,100068,14,14
1675,22-01-2023,1,8,100338,91,728
1676,12-08-2023,9,6,100656,96,576
1677,10-01-2023,14,7,100092,14,98
1678,24-08-2023,8,9,100372,23,207
1679,09-02-2023,7,5,100932,27,135
1680,10-06-2023,7,1,100342,27,27
1681,22-10-2023,3,7,100797,13,91
1682,08-08-2023,6,5,100280,38,190
1683,21-10-2023,15,3,100150,13,39
1684,27-07-2023,20,9,100890,87,783
1685,30-12-2023,16,1,100818,21,21
1686,24-11-2023,11,1,100232,21,21
1687,02-08-2023,15,1,100281,13,13
1688,29-05-2023,8,3,100011,23,69
1689,28-02-2023,14,6,100101,14,84
1690,27-07-2023,13,3,100387,64,192
1691,11-01-2023,2,8,100993,24,192
1692,16-06-2023,20,2,100228,87,174
1693,29-03-2023,13,9,100388,64,576
1694,13-11-2023,11,3,100975,21,63
1695,24-08-2023,13,5,100108,64,320
1696,20-12-2023,20,8,100802,87,696
1697,05-07-2023,19,2,100948,74,148
1698,15-02-2023,20,6,100127,87,522
1699,12-08-2023,18,5,100180,39,195
1700,24-02-2023,17,9,100540,37,333
1701,05-05-2023,2,5,100746,24,120
1702,12-08-2023,17,2,100897,37,74
1703,29-10-2023,4,5,100314,45,225
1704,25-07-2023,15,4,100603,13,52
1705,26-09-2023,15,7,100842,13,91
1706,10-02-2023,2,6,100827,24,144
1707,22-07-2023,8,2,100502,23,46
1708,08-06-2023,17,5,100098,37,185
1709,23-06-2023,18,7,100542,39,273
1710,24-04-2023,13,7,100358,64,448
1711,20-06-2023,2,5,100718,24,120
1712,28-03-2023,18,9,100586,39,351
1713,09-02-2023,13,4,100887,64,256
1714,19-09-2023,17,3,100289,37,111
1715,21-11-2023,2,4,100565,24,96
1716,28-02-2023,7,5,100278,27,135
1717,29-09-2023,10,6,100623,79,474
1718,19-09-2023,15,3,100102,13,39
1719,10-04-2023,13,2,100919,64,128
1720,28-06-2023,10,4,100050,79,316
1721,29-06-2023,10,5,100175,79,395
1722,27-11-2023,15,4,100326,13,52
1723,17-03-2023,6,3,100970,38,114
1724,01-05-2023,14,8,100770,14,112
1725,22-02-2023,10,4,100399,79,316
1726,16-03-2023,20,2,100186,87,174
1727,12-05-2023,2,2,100354,24,48
1728,12-04-2023,17,1,100826,37,37
1729,30-03-2023,5,4,100760,41,164
1730,05-11-2023,15,9,100695,13,117
1731,20-03-2023,15,7,100992,13,91
1732,02-12-2023,3,7,100808,13,91
1733,08-02-2023,17,7,100545,37,259
1734,01-04-2023,4,8,100565,45,360
1735,18-11-2023,6,1,100609,38,38
1736,10-09-2023,19,8,100904,74,592
1737,26-08-2023,18,4,100871,39,156
1738,16-10-2023,5,4,100413,41,164
1739,24-10-2023,13,4,100489,64,256
1740,18-08-2023,14,6,100607,14,84
1741,15-12-2023,11,7,100131,21,147
1742,17-10-2023,15,6,100266,13,78
1743,26-11-2023,1,1,100010,91,91
1744,22-11-2023,6,8,100704,38,304
1745,16-11-2023,15,7,100526,13,91
1746,15-06-2023,19,6,100731,74,444
1747,18-11-2023,7,6,100160,27,162
1748,11-06-2023,15,5,100674,13,65
1749,19-03-2023,3,6,100130,13,78
1750,14-08-2023,9,9,100147,96,864
1751,04-02-2023,11,9,100388,21,189
1752,29-08-2023,6,8,100582,38,304
1753,15-08-2023,4,9,100754,45,405
1754,20-11-2023,3,8,100274,13,104
1755,05-06-2023,4,8,100055,45,360
1756,21-05-2023,15,1,100941,13,13
1757,30-10-2023,12,5,100743,85,425
1758,29-01-2023,3,4,100655,13,52
1759,30-06-2023,17,2,100998,37,74
1760,17-09-2023,13,8,100380,64,512
1761,07-02-2023,17,3,100725,37,111
1762,08-06-2023,20,4,100797,87,348
1763,25-08-2023,6,7,100256,38,266
1764,20-08-2023,13,9,100695,64,576
1765,20-01-2023,18,2,100624,39,78
1766,30-01-2023,13,3,100429,64,192
1767,08-07-2023,2,4,100724,24,96
1768,27-05-2023,6,1,100469,38,38
1769,09-02-2023,11,7,100188,21,147
1770,27-11-2023,19,2,100450,74,148
1771,16-02-2023,5,5,100363,41,205
1772,11-11-2023,6,1,100818,38,38
1773,01-11-2023,5,3,100480,41,123
1774,17-09-2023,6,2,100515,38,76
1775,16-07-2023,2,1,100294,24,24
1776,25-08-2023,14,7,100283,14,98
1777,25-10-2023,10,5,100976,79,395
1778,11-10-2023,10,1,100439,79,79
1779,22-01-2023,15,6,100534,13,78
1780,19-08-2023,10,5,100965,79,395
1781,20-10-2023,6,3,100736,38,114
1782,30-11-2023,4,7,100903,45,315
1783,07-04-2023,5,9,100946,41,369
1784,14-06-2023,7,9,100834,27,243
1785,06-11-2023,1,9,100235,91,819
1786,01-09-2023,20,2,100313,87,174
1787,14-09-2023,9,3,100651,96,288
1788,19-03-2023,1,7,100879,91,637
1789,01-02-2023,15,5,100090,13,65
1790,19-08-2023,16,2,100971,21,42
1791,22-02-2023,16,3,100313,21,63
1792,25-06-2023,18,6,100417,39,234
1793,13-02-2023,1,7,100790,91,637
1794,16-09-2023,20,9,100321,87,783
1795,27-11-2023,16,1,100866,21,21
1796,30-03-2023,8,7,100093,23,161
1797,21-01-2023,7,8,100650,27,216
1798,07-05-2023,19,3,100082,74,222
1799,29-12-2023,16,4,100079,21,84
1800,13-08-2023,15,6,100748,13,78
1801,13-08-2023,14,7,100246,14,98
1802,26-09-2023,15,4,100968,13,52
1803,25-09-2023,3,8,100096,13,104
1804,09-11-2023,20,5,100170,87,435
1805,23-03-2023,20,1,100590,87,87
1806,06-07-2023,1,4,100059,91,364
1807,10-07-2023,8,3,100087,23,69
1808,25-05-2023,18,9,100762,39,351
1809,18-07-2023,9,8,100293,96,768
1810,29-07-2023,20,1,100568,87,87
1811,23-06-2023,18,6,100952,39,234
1812,14-12-2023,7,9,100505,27,243
1813,03-11-2023,2,7,100828,24,168
1814,27-01-2023,6,4,100896,38,152
1815,20-11-2023,5,1,100011,41,41
1816,28-11-2023,2,2,100986,24,48
1817,21-06-2023,12,5,100972,85,425
1818,03-02-2023,2,5,100435,24,120
1819,18-06-2023,5,8,100694,41,328
1820,18-02-2023,2,6,100521,24,144
1821,13-10-2023,19,8,100955,74,592
1822,14-12-2023,20,2,100749,87,174
1823,17-07-2023,10,3,100140,79,237
1824,26-05-2023,11,6,100492,21,126
1825,10-05-2023,3,3,100510,13,39
1826,03-12-2023,2,6,100528,24,144
1827,05-11-2023,4,6,100702,45,270
1828,18-03-2023,14,2,100694,14,28
1829,20-06-2023,6,7,100910,38,266
1830,11-02-2023,6,2,100546,38,76
1831,26-10-2023,10,6,100715,79,474
1832,06-12-2023,20,1,100128,87,87
1833,14-03-2023,20,3,100416,87,261
1834,29-06-2023,19,2,100015,74,148
1835,08-06-2023,18,7,100632,39,273
1836,02-12-2023,6,4,100195,38,152
1837,24-12-2023,15,8,100933,13,104
1838,06-12-2023,19,6,100852,74,444
1839,20-07-2023,12,4,100764,85,340
1840,08-03-2023,2,5,100008,24,120
1841,01-11-2023,3,9,100732,13,117
1842,29-12-2023,10,7,100436,79,553
1843,13-02-2023,11,9,100720,21,189
1844,08-06-2023,12,7,100548,85,595
1845,14-10-2023,13,1,100768,64,64
1846,12-07-2023,3,8,100354,13,104
1847,26-11-2023,14,4,100251,14,56
1848,18-06-2023,18,3,100757,39,117
1849,07-03-2023,3,7,100678,13,91
1850,10-12-2023,10,3,100974,79,237
1851,26-12-2023,16,8,100943,21,168
1852,17-12-2023,5,6,100844,41,246
1853,27-09-2023,4,5,100902,45,225
1854,17-02-2023,9,4,100968,96,384
1855,27-11-2023,11,8,100541,21,168
1856,10-12-2023,17,8,100701,37,296
1857,05-08-2023,14,1,100624,14,14
1858,18-09-2023,17,9,100044,37,333
1859,05-07-2023,7,5,100622,27,135
1860,10-01-2023,7,4,100460,27,108
1861,05-07-2023,20,6,100988,87,522
1862,08-06-2023,2,6,100173,24,144
1863,03-04-2023,4,2,100691,45,90
1864,20-04-2023,19,8,100953,74,592
1865,24-06-2023,17,7,100904,37,259
1866,06-09-2023,3,1,100783,13,13
1867,09-04-2023,16,5,100537,21,105
1868,26-04-2023,20,6,100926,87,522
1869,12-03-2023,10,4,100231,79,316
1870,21-03-2023,14,2,100180,14,28
1871,09-02-2023,20,4,100077,87,348
1872,01-06-2023,11,1,100376,21,21
1873,21-02-2023,9,7,100860,96,672
1874,17-09-2023,17,2,100137,37,74
1875,04-10-2023,19,2,100527,74,148
1876,27-09-2023,20,9,100362,87,783
1877,20-01-2023,12,5,100976,85,425
1878,05-12-2023,5,2,100053,41,82
1879,22-06-2023,20,9,100433,87,783
1880,13-11-2023,19,9,100508,74,666
1881,09-03-2023,16,1,100389,21,21
1882,02-11-2023,17,3,100175,37,111
1883,12-07-2023,16,4,100383,21,84
1884,20-03-2023,16,7,100994,21,147
1885,25-03-2023,6,4,100116,38,152
1886,03-04-2023,20,2,100347,87,174
1887,21-12-2023,8,7,100936,23,161
1888,16-11-2023,10,6,100696,79,474
1889,26-03-2023,7,3,100256,27,81
1890,13-08-2023,1,6,100852,91,546
1891,23-01-2023,4,6,100553,45,270
1892,30-07-2023,1,5,100872,91,455
1893,06-07-2023,15,4,100785,13,52
1894,13-12-2023,4,1,100879,45,45
1895,02-05-2023,7,6,100121,27,162
1896,16-08-2023,20,2,100298,87,174
1897,09-11-2023,14,3,100307,14,42
1898,26-05-2023,14,8,100495,14,112
1899,18-08-2023,2,6,100301,24,144
1900,30-04-2023,11,3,100272,21,63
1901,01-10-2023,12,7,100219,85,595
1902,03-05-2023,18,4,100003,39,156
1903,08-06-2023,7,9,100756,27,243
1904,29-08-2023,1,5,100647,91,455
1905,10-04-2023,7,3,100583,27,81
1906,08-07-2023,10,2,100404,79,158
1907,14-12-2023,9,2,100223,96,192
1908,20-10-2023,3,3,100946,13,39
1909,14-08-2023,10,2,100313,79,158
1910,25-08-2023,10,4,100952,79,316
1911,25-05-2023,17,2,100956,37,74
1912,15-07-2023,18,9,100983,39,351
1913,15-09-2023,11,2,100659,21,42
1914,28-09-2023,1,9,100528,91,819
1915,03-08-2023,4,6,100846,45,270
1916,24-03-2023,11,1,100915,21,21
1917,13-04-2023,11,4,100037,21,84
1918,06-11-2023,13,1,100958,64,64
1919,12-03-2023,19,6,100475,74,444
1920,09-05-2023,20,4,100914,87,348
1921,27-01-2023,1,3,100633,91,273
1922,25-11-2023,6,3,100869,38,114
1923,04-09-2023,7,9,100500,27,243
1924,10-07-2023,11,6,100059,21,126
1925,11-10-2023,11,9,100365,21,189
1926,22-02-2023,16,5,100007,21,105
1927,31-12-2023,16,2,100631,21,42
1928,22-09-2023,2,8,100472,24,192
1929,05-03-2023,5,5,100337,41,205
1930,26-05-2023,16,2,100306,21,42
1931,12-02-2023,5,4,100363,41,164
1932,24-03-2023,15,9,100110,13,117
1933,20-05-2023,18,4,100006,39,156
1934,19-08-2023,11,4,100359,21,84
1935,20-09-2023,15,2,100912,13,26
1936,17-03-2023,14,6,100740,14,84
1937,12-08-2023,2,2,100191,24,48
1938,16-02-2023,17,7,100412,37,259
1939,24-04-2023,10,3,100364,79,237
1940,19-08-2023,19,3,100010,74,222
1941,28-06-2023,11,5,100104,21,105
1942,14-01-2023,18,3,100442,39,117
1943,01-08-2023,18,2,100504,39,78
1944,28-01-2023,1,9,100203,91,819
1945,22-07-2023,7,2,100087,27,54
1946,15-09-2023,19,2,100542,74,148
1947,11-07-2023,11,8,100527,21,168
1948,01-05-2023,12,9,100921,85,765
1949,17-07-2023,3,7,100158,13,91
1950,11-02-2023,5,3,100421,41,123
1951,11-07-2023,9,9,100127,96,864
1952,25-04-2023,1,3,100936,91,273
1953,15-01-2023,11,5,100500,21,105
1954,13-06-2023,13,9,100008,64,576
1955,20-02-2023,18,3,100160,39,117
1956,29-11-2023,6,7,100788,38,266
1957,21-06-2023,19,1,100673,74,74
1958,16-03-2023,20,4,100257,87,348
1959,12-03-2023,13,4,100232,64,256
1960,20-01-2023,6,7,100482,38,266
1961,27-05-2023,20,8,100405,87,696
1962,30-08-2023,4,1,100384,45,45
1963,23-12-2023,10,5,100307,79,395
1964,13-03-2023,11,7,100374,21,147
1965,28-12-2023,2,4,100439,24,96
1966,29-08-2023,9,4,100914,96,384
1967,18-08-2023,14,4,100187,14,56
1968,12-11-2023,3,6,100550,13,78
1969,03-01-2023,16,7,100832,21,147
1970,10-02-2023,8,2,100276,23,46
1971,10-01-2023,12,5,100112,85,425
1972,12-05-2023,15,4,100450,13,52
1973,21-04-2023,10,3,100673,79,237
1974,18-03-2023,7,7,100860,27,189
1975,08-10-2023,17,6,100450,37,222
1976,08-11-2023,10,7,100166,79,553
1977,28-09-2023,6,5,100144,38,190
1978,05-08-2023,4,6,100363,45,270
1979,26-02-2023,12,5,100766,85,425
1980,28-05-2023,2,7,100445,24,168
1981,02-05-2023,7,2,100006,27,54
1982,04-06-2023,3,5,100368,13,65
1983,04-03-2023,15,6,100905,13,78
1984,25-01-2023,17,6,100892,37,222
1985,03-05-2023,1,5,100727,91,455
1986,03-08-2023,16,7,100204,21,147
1987,24-11-2023,17,8,100114,37,296
1988,15-11-2023,5,7,100195,41,287
1989,23-08-2023,7,5,100292,27,135
1990,02-02-2023,11,1,100042,21,21
1991,26-02-2023,16,5,100137,21,105
1992,13-09-2023,17,2,100405,37,74
1993,02-11-2023,10,5,100432,79,395
1994,02-10-2023,11,5,100762,21,105
1995,09-01-2023,5,2,100340,41,82
1996,20-11-2023,4,5,100923,45,225
1997,21-09-2023,17,4,100033,37,148
1998,22-10-2023,5,1,100165,41,41
1999,04-05-2023,7,3,100683,27,81
2000,15-03-2023,2,1,100204,24,24
2001,30-05-2023,15,5,100972,13,65
2002,08-08-2023,13,4,100491,64,256
2003,01-01-2023,17,7,100983,37,259
2004,11-11-2023,4,5,100682,45,225
2005,30-06-2023,1,4,100273,91,364
2006,04-05-2023,10,2,100122,79,158
2007,20-10-2023,2,4,100432,24,96
2008,02-08-2023,20,2,100501,87,174
2009,06-04-2023,3,8,100564,13,104
2010,07-12-2023,11,3,100508,21,63
2011,09-12-2023,15,9,100820,13,117
2012,13-02-2023,2,4,100699,24,96
2013,26-09-2023,4,6,100732,45,270
2014,04-07-2023,17,5,100131,37,185
2015,04-02-2023,10,1,100333,79,79
2016,27-09-2023,1,9,100770,91,819
2017,06-10-2023,19,1,100783,74,74
2018,17-09-2023,10,8,100800,79,632
2019,17-09-2023,7,9,100903,27,243
2020,11-10-2023,11,9,100410,21,189
2021,11-01-2023,7,1,100514,27,27
2022,19-07-2023,7,2,100744,27,54
2023,29-08-2023,10,1,100946,79,79
2024,23-01-2023,9,2,100760,96,192
2025,22-11-2023,18,8,100864,39,312
2026,18-07-2023,11,5,100846,21,105
2027,11-07-2023,15,7,100399,13,91
2028,10-05-2023,4,2,100135,45,90
2029,09-01-2023,9,8,100113,96,768
2030,02-07-2023,5,6,100981,41,246
2031,04-02-2023,6,8,100111,38,304
2032,26-06-2023,9,1,100812,96,96
2033,04-05-2023,4,1,100022,45,45
2034,03-12-2023,1,7,100130,91,637
2035,18-11-2023,20,8,100160,87,696
2036,23-02-2023,18,3,100353,39,117
2037,25-10-2023,17,5,100513,37,185
2038,20-06-2023,4,1,100014,45,45
2039,10-03-2023,7,7,100786,27,189
2040,23-01-2023,18,5,100701,39,195
